symbol,date,Close,High,Low,Open,Volume
,,NVDA,NVDA,NVDA,NVDA,NVDA
NVDA,2021-01-04,13.078190803527832,13.615740025400568,12.927597356723487,13.068966021637818,560640000
NVDA,2021-01-05,13.368659019470215,13.407304384898575,13.051764550080375,13.064479894892635,322760000
NVDA,2021-01-06,12.580534934997559,13.209337125501545,12.552112068194326,13.18689766972291,580424000
NVDA,2021-01-07,13.30806827545166,13.34172792894343,12.851800687092455,12.932581953260016,461480000
NVDA,2021-01-08,13.240998268127441,13.384859751165456,13.006880603263953,13.326517940663893,292528000
NVDA,2021-01-11,13.584823608398438,13.923409917831883,13.326521150752635,13.382619315045662,518344000
NVDA,2021-01-12,13.448440551757812,13.71746481229833,13.30906731648065,13.715469390990467,291476000
NVDA,2021-01-13,13.495315551757812,13.588314750482555,13.34896117763871,13.453678009092934,210028000
NVDA,2021-01-14,13.164708137512207,13.563132381409272,13.145011671797072,13.538449264009147,283120000
NVDA,2021-01-15,12.82487678527832,13.289372533003522,12.813906721445555,13.192384385848822,277780000
NVDA,2021-01-19,12.990179061889648,13.058743377173263,12.809416519182339,12.981202518899085,226188000
NVDA,2021-01-20,13.32976245880127,13.39433783513116,13.021594439291023,13.076445702687755,258572000
NVDA,2021-01-21,13.830162048339844,13.961557417872259,13.217316544480186,13.382370623620872,337780000
NVDA,2021-01-22,13.675578117370605,13.804480631139272,13.590557755615594,13.703004224602513,246820000
NVDA,2021-01-25,13.616487503051758,13.791265684616299,13.200859674410438,13.74464149346533,251112000
NVDA,2021-01-26,13.39907455444336,13.608009816021868,13.351452654248364,13.543932823051286,163980000
NVDA,2021-01-27,12.88296890258789,13.197120336526261,12.759302228716475,13.194377345328904,371272000
NVDA,2021-01-28,13.015859603881836,13.303832786369663,12.925603398405974,12.96125752897706,228316000
NVDA,2021-01-29,12.954773902893066,13.29884522738327,12.876734666147758,13.039794261108076,271552000
NVDA,2021-02-01,13.201358795166016,13.235017502136003,12.868008340793473,13.018103404390654,217204000
NVDA,2021-02-02,13.520248413085938,13.535456606417386,13.249728037558501,13.362673839590776,220440000
NVDA,2021-02-03,13.494071960449219,13.894241552481404,13.480109713815226,13.599287190124883,245408000
NVDA,2021-02-04,13.627457618713379,13.636682399933367,13.301836822912238,13.494566175636725,201340000
NVDA,2021-02-05,13.55440616607666,13.700263114335508,13.509278061476316,13.688046150425723,169152000
NVDA,2021-02-08,14.399870872497559,14.434776475404368,13.690286569613093,13.690286569613093,434624000
NVDA,2021-02-09,14.224846839904785,14.543984942068638,14.184206056265495,14.302137564025148,287560000
NVDA,2021-02-10,14.724496841430664,14.864867801501441,14.302885581394381,14.42430764598324,485352000
NVDA,2021-02-11,15.209687232971191,15.231129930509166,14.884814909789185,14.939916317603112,450828000
NVDA,2021-02-12,14.920967102050781,15.250078500153245,14.735217895835671,15.00947802832542,374756000
NVDA,2021-02-16,15.288973808288574,15.33111068368118,14.909747636394682,15.023690206243995,321960000
NVDA,2021-02-17,14.865864753723145,15.182509978269348,14.740203613722997,15.130150615123835,274756000
NVDA,2021-02-18,14.789072036743164,14.83320242544231,14.535755292939594,14.68934091542126,233868000
NVDA,2021-02-19,14.886309623718262,15.136134860179705,14.806774295570746,14.984045325435936,271724000
NVDA,2021-02-22,14.317096710205078,15.092503415652395,14.286429231767997,14.734968210445974,325884000
NVDA,2021-02-23,14.103922843933105,14.200412603129806,13.353448418568957,14.037352043386486,391780000
NVDA,2021-02-24,14.459959030151367,14.467688671995514,13.718959630171067,14.084722820208732,448320000
NVDA,2021-02-25,13.271668434143066,14.33604503377152,13.180664664299409,14.007681229546021,824436000
NVDA,2021-02-26,13.677573204040527,13.817195635830556,13.325024661557736,13.715470041878904,500932000
NVDA,2021-03-01,13.804481506347656,13.887507403021642,13.516758454288704,13.837641836811818,353184000
NVDA,2021-03-02,13.37015151977539,13.883016621267926,13.359929028239604,13.862571638196355,264116000
NVDA,2021-03-03,12.77027416229248,13.41528231151047,12.764289799651356,13.390100813531074,377592000
