symbol,date,Close,High,Low,Open,Volume
,,GS,GS,GS,GS,GS
GS,2023-01-03,324.41339111328125,326.64349177811016,321.2181659736787,323.73873905161395,1589700
GS,2023-01-04,325.8001708984375,328.24576665261645,323.3451672470236,326.1093733081697,1881000
GS,2023-01-05,322.10833740234375,323.40142288576845,318.71634713158227,322.5674656757154,1397800
GS,2023-01-06,326.1562194824219,327.0182859988506,319.4753255106893,325.42534881225896,3097800
GS,2023-01-09,330.766357421875,334.0459105407888,327.4868043029612,329.71690499909204,1989000
GS,2023-01-10,334.8517761230469,334.9829719917349,328.4238648478408,330.42909132907,1610100
GS,2023-01-11,341.5233154296875,342.4790606534335,333.7741813102674,336.26664521049696,2127000
GS,2023-01-12,346.639404296875,346.7893301598606,339.7336068696357,343.17243662949056,2103100
GS,2023-01-13,350.44366455078125,350.771625570918,339.5367945271898,340.5956262172782,3310200
GS,2023-01-17,327.8803405761719,343.68778094049424,322.3331985310887,341.82310142270273,14448300
GS,2023-01-18,327.1026611328125,332.4436596746463,325.8939034131568,326.38116966053525,5585200
GS,2023-01-19,328.6580810546875,329.9792759167515,323.75748126947997,324.23536817151694,3100400
GS,2023-01-20,320.30926513671875,330.063596574825,316.9078954640282,327.8334958750756,11247200
GS,2023-01-23,327.1494445800781,327.54297488318326,314.98697907438,320.1499410919824,4915700
GS,2023-01-24,326.3905029296875,328.23642407912604,318.5851786351187,318.5851786351187,2372000
GS,2023-01-25,327.608642578125,327.917845024995,322.23953496444096,323.0360036366569,1985200
GS,2023-01-26,332.61224365234375,332.6403529608894,327.5055000349127,329.5763239476893,1919200
GS,2023-01-27,331.4222717285156,333.56801584453905,329.67002936867704,329.7824952074297,2427400
GS,2023-01-30,334.9454345703125,339.5086938717011,330.2041400990377,331.03809732591884,3184500
GS,2023-01-31,342.7695007324219,342.8725872658399,334.38320392198057,336.5383558676441,2311500
GS,2023-02-01,342.67578125,345.70235029117435,336.1635435185923,336.4821252183847,2889400
GS,2023-02-02,346.1990051269531,349.40360967479353,341.58887778707356,344.8215916469374,2619600
GS,2023-02-03,346.6488037109375,350.9778095973522,342.4228557763726,342.5915116587284,2243100
GS,2023-02-06,347.44525146484375,347.8762990787346,342.74144509314607,345.75863541319796,1816200
GS,2023-02-07,350.8184814453125,352.6081838898095,344.2031564910117,344.98089511221787,2205500
GS,2023-02-08,351.4743957519531,354.51969505242454,348.55091299877,349.43170954561793,1893200
GS,2023-02-09,344.8122253417969,355.765935668279,344.63419016045964,353.29223033067217,2052500
GS,2023-02-10,347.8949890136719,348.7851648578182,341.5982459665516,343.8845652547903,1933400
GS,2023-02-13,350.4623718261719,351.4368755213727,344.82155130836304,345.8428943196453,1570600
GS,2023-02-14,348.363525390625,353.3015854196758,346.11469452979213,350.3874817440053,2155500
GS,2023-02-15,350.7622375488281,350.7903468586877,345.05581888387053,345.51494714338816,1687200
GS,2023-02-16,346.8830261230469,350.677926109708,345.5711820134239,347.3983730265177,1947800
GS,2023-02-17,345.2900695800781,347.68882598477734,343.75335106699447,344.8684013405185,1857300
GS,2023-02-21,338.37493896484375,343.6222300290368,337.4098144112578,343.6222300290368,2403000
GS,2023-02-22,338.1594543457031,340.1365428385972,335.48895510846154,338.852836494614,2203800
GS,2023-02-23,340.642578125,344.70922142929385,336.96008596124807,340.32399632830675,1931400
GS,2023-02-24,340.9330139160156,342.1792316511923,336.88510106050194,337.48480456299444,2428600
GS,2023-02-27,342.5071716308594,346.9767239281784,341.55142640246777,345.0277448559381,2842400
GS,2023-02-28,329.5014343261719,342.95698930400386,329.20158255834843,342.94761000018485,4945600
GS,2023-03-01,326.7457275390625,332.7006265299932,326.4909035047834,329.72790026481965,2717400
GS,2023-03-02,329.4542236328125,330.0959493708782,321.32874083693764,324.6317765360345,3259800
GS,2023-03-03,336.9945983886719,337.6363241749784,329.8883536309912,330.90759228000786,2396200
GS,2023-03-06,336.956787109375,338.66492597751915,333.82364397454893,337.9099579739863,1614200
GS,2023-03-07,326.6041564941406,336.15467245687614,326.17949775678557,335.5412285026094,2048500
GS,2023-03-08,329.63348388671875,330.01096786394686,325.74534420092493,326.7079326628837,1584600
GS,2023-03-09,322.8387145996094,334.35216515700955,321.8572330438507,329.54861085073793,3177800
GS,2023-03-10,309.230224609375,320.80026758316063,307.68250258014865,319.79992190092867,4559700
GS,2023-03-13,297.7545166015625,307.7579729385698,296.83910271409843,301.6804138508835,5660700
GS,2023-03-14,304.0208435058594,308.0128085298158,301.0009423701684,306.4933971007681,3785900
GS,2023-03-15,294.621337890625,294.92333662619893,287.27916283306826,293.28123650163104,6596700
GS,2023-03-16,297.358154296875,300.4063948516884,287.7604920970511,291.61087545033257,4399100
