symbol,date,Close,High,Low,Open,Volume
,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
GOOGL,2022-01-03,144.1271209716797,144.98149407284546,142.85623946691334,144.19023428076133,28646000
GOOGL,2022-01-04,143.5386505126953,145.61171257737956,142.8597236345001,144.52920029280338,28400000
GOOGL,2022-01-05,136.95362854003906,143.63804201848822,136.8671567890613,143.5590176679192,54618000
GOOGL,2022-01-06,136.92630004882812,139.1057340622468,135.74439301975394,136.18177233612653,37348000
GOOGL,2022-01-07,136.20016479492188,137.6231341143324,134.95711619252725,137.32193148421084,29760000
GOOGL,2022-01-10,137.8428192138672,137.99193409256577,132.37064747523667,134.27273812048503,44408000
GOOGL,2022-01-11,138.90293884277344,139.38008818359495,135.87759542546866,137.18425777729487,28730000
GOOGL,2022-01-12,140.58734130859375,141.7578269611901,139.85573658432193,140.30851123755903,26108000
GOOGL,2022-01-13,137.76080322265625,141.9983893426326,137.5838554108027,140.69618631751152,31436000
GOOGL,2022-01-14,138.64898681640625,139.90297148547612,136.18178858877843,136.26179885959323,29662000
GOOGL,2022-01-18,135.187255859375,136.31399770677183,134.6310972362546,135.36320262426432,34872000
GOOGL,2022-01-19,134.31100463867188,137.13705841659865,134.21060881239492,135.70961451103514,28648000
GOOGL,2022-01-20,132.5127716064453,136.8055384078556,132.1718141234269,135.43773450627486,29908000
GOOGL,2022-01-21,129.57440185546875,134.0614836836018,129.31098227824953,131.80304038371057,55652000
GOOGL,2022-01-24,130.0242156982422,130.4208391313966,123.75779600532923,125.22698178613166,76622000
GOOGL,2022-01-25,126.17826080322266,128.6275758896515,125.746357067885,127.97250798721907,46960000
GOOGL,2022-01-26,128.4625701904297,132.20711125940946,126.38403243461616,130.33732824784752,49130000
GOOGL,2022-01-27,128.2359161376953,131.86166235406304,128.16383865331943,130.52120619208526,31950000
GOOGL,2022-01-28,132.55601501464844,132.56149059858544,127.71902674224266,128.88602384065854,34362000
GOOGL,2022-01-31,134.49688720703125,134.6653865636506,131.42133787378867,133.36219746273952,39986000
GOOGL,2022-02-01,136.82342529296875,136.97153908448766,133.56745490599226,136.77422087518204,68644000
GOOGL,2022-02-02,147.11767578125,150.64302635791938,144.65495244328034,150.34830041833825,123200000
GOOGL,2022-02-03,142.23695373535156,148.78270339835078,141.81498491185366,144.8368701996138,71518000
GOOGL,2022-02-04,142.43873596191406,144.01130535308306,139.67729755852244,142.58933726098346,57998000
GOOGL,2022-02-07,138.37115478515625,143.39005107820873,138.0719391305357,143.39005107820873,54974000
GOOGL,2022-02-08,138.56796264648438,139.16537766922627,136.19718649446398,138.19768576489463,54284000
GOOGL,2022-02-09,140.7478790283203,141.67483014140282,139.35125630336145,140.123131603112,40144000
GOOGL,2022-02-10,137.79360961914062,140.64103479433624,137.13456768686495,138.87066160001436,39330000
GOOGL,2022-02-11,133.4819793701172,138.32691610031569,132.60473309175262,137.77374555304485,39958000
GOOGL,2022-02-14,134.71804809570312,135.48743587399645,132.4620772368233,132.4620772368233,34302000
GOOGL,2022-02-15,135.7941131591797,137.28517090384545,135.01180231428398,136.75036860669405,26680000
GOOGL,2022-02-16,136.9168701171875,137.26278747790528,134.11963545323007,135.83187026783972,25022000
GOOGL,2022-02-17,131.74884033203125,136.29606186664606,131.68869992433548,135.43075288338343,38950000
GOOGL,2022-02-18,129.62557983398438,133.27072578097733,129.4203137103387,132.67130865688407,45620000
GOOGL,2022-02-22,129.0395965576172,131.39247438984478,127.45906414945327,129.0639409096522,44990000
GOOGL,2022-02-23,126.8273696899414,131.26376055099263,126.76722927425091,130.86366373256033,32786000
GOOGL,2022-02-24,131.8999481201172,132.20711169927176,124.20858028871129,124.20858028871129,54456000
GOOGL,2022-02-25,133.65792846679688,134.4650842438076,130.9660643296616,132.75583727668248,36406000
