symbol,date,Close,High,Low,Open,Volume
,,IBM,IBM,IBM,IBM,IBM
IBM,2020-01-02,101.2451171875,101.61893658134876,100.75915316877843,100.93110507816523,3293436
IBM,2020-01-03,100.43768310546875,100.82645436685725,99.85452024697622,99.86199615843294,2482890
IBM,2020-01-06,100.25823211669922,100.36289485915749,99.58535246962589,99.74983442630642,2537073
IBM,2020-01-07,100.3255386352539,100.90122565172678,99.73491172688516,99.95172511810074,3232977
IBM,2020-01-08,101.16287994384766,101.5740848721248,100.1236627065079,100.56477127814728,4545916
IBM,2020-01-09,102.23201751708984,102.26940304380626,101.16289646182075,101.48437857968452,3902208
IBM,2020-01-10,102.19461822509766,103.07683539359395,101.91052167221717,102.42638936700784,3405148
IBM,2020-01-13,102.12732696533203,102.15724254175461,100.9834469669799,101.28997721314795,3693426
IBM,2020-01-14,101.54415893554688,102.53105066272094,101.34230339703754,101.88807466476051,3850326
IBM,2020-01-15,102.14228820800781,103.21887901536564,101.46192663506676,101.67874594509094,4232011
IBM,2020-01-16,103.15907287597656,103.31607296919002,102.43386776349236,102.66562696470781,4519661
IBM,2020-01-17,103.40580749511719,103.42075931840405,101.79838506280994,102.08248163808032,5881972
IBM,2020-01-21,104.04873657226562,104.18331486923911,102.87494127714314,103.03195326788416,7577329
IBM,2020-01-22,107.57759094238281,108.99810927600093,106.57575935869252,107.15144618183267,17228038
IBM,2020-01-23,106.81504821777344,107.96641031797003,106.27674672946965,107.80939825920163,5918059
IBM,2020-01-24,105.08798217773438,107.60004345245623,105.01322306618457,107.20380226201358,5836889
IBM,2020-01-27,103.63756561279297,104.72165035281243,103.24879434585735,103.54785467403232,4358264
IBM,2020-01-28,104.33287811279297,105.02070978015742,103.73476932643392,104.29550451745996,3610374
IBM,2020-01-29,102.9422607421875,104.35529747810182,102.87497157388407,104.04876721469006,3194275
IBM,2020-01-30,102.25443267822266,102.40395089233564,100.90868522147717,102.24695080110781,5290563
IBM,2020-01-31,107.4580078125,107.69724893041622,105.2599464805871,106.83746534878624,19868352
IBM,2020-02-03,109.35700988769531,110.1121187755539,107.58510535611947,107.84678017915756,9295488
IBM,2020-02-04,111.48026275634766,111.68211828191875,109.81303348691397,110.48590114923971,5879566
IBM,2020-02-05,116.87821197509766,117.70809169764725,112.25781312468315,112.302668585487,15048593
IBM,2020-02-06,117.19970703125,118.68751474215803,116.1978752979044,117.24457442985616,8786923
IBM,2020-02-07,115.89280700683594,117.50190650304394,115.52263201164601,116.75400856481258,6718876
IBM,2020-02-10,116.66333770751953,116.67088565387401,114.51031615346236,115.56038500340571,5480831
IBM,2020-02-11,115.94566345214844,117.26012740795464,115.37907314286376,117.1845876601802,4011515
IBM,2020-02-12,117.3281478881836,117.54723129641278,115.97590769925118,116.1496551903124,4641939
IBM,2020-02-13,116.57269287109375,116.96552373963439,115.89279885589214,116.61802878471293,3996452
IBM,2020-02-14,113.84554290771484,116.76155847049961,113.1429809470611,116.6557907503298,6379763
IBM,2020-02-18,114.147705078125,114.35922844450526,113.04476439430418,113.15808005281423,3496778
IBM,2020-02-19,113.9664077758789,114.7445215616197,113.55092101009896,114.48011431571042,2858613
IBM,2020-02-20,114.23836517333984,114.54053624444241,112.94655701661081,113.92863409818392,3013003
IBM,2020-02-21,113.19585418701172,114.10239159489346,112.4404083566809,114.10239159489346,3699597
IBM,2020-02-24,110.61976623535156,111.84359453617999,109.82655669251119,109.92476439211954,5703210
IBM,2020-02-25,107.05408477783203,111.1032688543194,106.71413779397888,110.6802221112013,6497229
IBM,2020-02-26,105.57342529296875,108.82940023926922,105.46010961432481,107.95307865934123,5656663
IBM,2020-02-27,100.55726623535156,104.77265026399509,100.48172647253239,103.67725738728365,8808471
IBM,2020-02-28,98.32115173339844,99.03127374181395,95.45801985676493,98.19272810640747,13607832
IBM,2020-03-02,101.45624542236328,101.56201314955983,96.65917499365784,98.77442102076898,8923844
IBM,2020-03-03,97.37684631347656,102.8160406487006,96.54585468955882,101.59222418404217,8259321
