symbol,date,Close,High,Low,Open,Volume
,,META,META,META,META,META
META,2022-01-03,336.69287109375,339.21899052706925,335.35023087541833,336.4541599398024,14537900
META,2022-01-04,334.6938781738281,341.2180841336555,330.0592996707732,338.09523187687694,15998000
META,2022-01-05,322.40130615234375,333.92806619447765,322.0730896720679,331.20299529734746,20564500
META,2022-01-06,330.64605712890625,337.31946856345746,320.95920923669814,321.05866969710286,27962800
META,2022-01-07,329.979736328125,335.16130166265106,327.0856098734198,330.92453484323715,14722000
META,2022-01-10,326.2799987792969,326.548514684697,313.70895030796646,323.5350481198207,24942400
META,2022-01-11,332.5456237792969,332.8042148938141,323.5052237838489,324.9970395656272,16226800
META,2022-01-12,331.44171142578125,334.5347284011931,328.2293236868936,333.3512187263961,14104900
META,2022-01-13,324.6986999511719,333.79877046934536,323.98262713673137,333.1523230114227,14797100
META,2022-01-14,330.089111328125,330.9145997541933,319.45743470604043,320.0342871593772,16868500
META,2022-01-18,316.4141540527344,322.4410880079428,315.9069572730679,321.52612456351545,22645600
META,2022-01-19,317.8463134765625,325.31534863263533,317.58772232408967,317.8363583242138,20814700
META,2022-01-20,314.83282470703125,326.0313990944483,314.2560025809042,322.1327735262741,16925000
META,2022-01-21,301.5158996582031,316.5732791279412,301.3866040898256,313.09237533778037,28710700
META,2022-01-24,307.0256042480469,307.84113743833797,287.43310983809533,296.21491813031736,38878100
META,2022-01-25,298.5123596191406,304.5592038134467,295.9563743911163,298.313469040386,25108500
META,2022-01-26,293.0224609375,305.8321906496855,289.26308637858205,305.33491872204524,28348800
META,2022-01-27,293.03240966796875,300.06381150392957,292.6544781550715,296.12542642160906,21629900
META,2022-01-28,300.06378173828125,300.2527474759849,291.4311494041834,294.0070140352739,21871600
META,2022-01-31,311.55084228515625,312.07794935580847,297.6868974256556,299.0394626065473,21579500
META,2022-02-01,317.25946044921875,317.9158629750348,310.4169945024818,312.8436837126866,18023800
META,2022-02-02,321.2376708984375,326.2103902621904,315.1411121023052,326.0313796493522,58458300
META,2022-02-03,236.46273803710938,246.64687242629063,234.46371038104039,243.31514449064096,188119900
META,2022-02-04,235.79640197753906,241.28628837701393,228.85449002935758,233.68797383394778,89342200
META,2022-02-07,223.682861328125,236.9998028953755,222.78776275627348,236.40307051414118,88613800
META,2022-02-08,218.97865295410156,224.53816449083425,214.97064253783918,219.645010673908,94729700
META,2022-02-09,230.7341766357422,232.09669687435962,220.9975988764952,222.97673145512314,86563300
META,2022-02-10,226.82565307617188,233.71783558161897,225.46311750256507,227.0245588373042,49310400
