symbol,date,Close,High,Low,Open,Volume
,,JNJ,JNJ,JNJ,JNJ,JNJ
JNJ,2023-01-03,164.89010620117188,165.06592707951918,162.87281154420089,163.01162418916013,6344900
JNJ,2023-01-04,166.685302734375,166.74082214228278,165.15844841746,165.5378498646834,9788800
JNJ,2023-01-05,165.45457458496094,166.55575660027077,165.09368430531146,165.6581551652648,6255300
JNJ,2023-01-06,166.7963409423828,167.4255797228984,166.0005298188607,166.68530212697183,5706000
JNJ,2023-01-09,162.4749298095703,166.34293305321737,162.10477683799914,165.91727478577565,7925300
JNJ,2023-01-10,162.08628845214844,162.99313857120978,161.30898835009586,162.58597734064142,5047500
JNJ,2023-01-11,161.82717895507812,162.60447901167709,159.26392435426627,162.46568047296014,6494800
JNJ,2023-01-12,161.01284790039062,161.66986056147195,159.90241729057308,161.25343672788551,4269400
JNJ,2023-01-13,160.48538208007812,161.02209325689267,159.51376414056162,160.26330443442453,6088000
JNJ,2023-01-17,159.4952392578125,161.54954202292527,159.24538780803127,161.01283089223105,6053300
JNJ,2023-01-18,157.08932495117188,159.16213929020563,157.04306818333873,158.83825719601856,7047800
JNJ,2023-01-19,156.87644958496094,158.49583133893054,156.11766090544285,156.41376908382676,6939500
JNJ,2023-01-20,156.1454315185547,157.4131716618974,154.97946753748155,157.40392313438815,8620600
JNJ,2023-01-23,155.74754333496094,156.96902691236787,155.4144127338401,156.47858659959158,8425400
JNJ,2023-01-24,155.74754333496094,158.22751872550313,153.6192097233495,156.40455600824342,10541800
JNJ,2023-01-25,156.85797119140625,156.85797119140625,154.6093502635255,154.69262938236005,7099800
JNJ,2023-01-26,156.28424072265625,157.2281130290777,156.06214896823641,156.89498245739307,6946100
JNJ,2023-01-27,155.6735076904297,156.26573828209936,155.24784945385926,155.96036739766,6058100
JNJ,2023-01-30,149.90850830078125,155.9603640898016,149.0571777258057,155.39589321597217,23259100
JNJ,2023-01-31,151.22251892089844,151.2317674493285,149.02941749226662,149.63089659770608,11612500
JNJ,2023-02-01,152.6105499267578,153.59143042720686,150.27863601632907,150.8246097929005,9865300
JNJ,2023-02-02,153.1842803955078,153.81353332739803,150.66731102761915,150.83386925906933,10099000
JNJ,2023-02-03,152.32369995117188,153.9245707921984,151.65743879145978,153.63771109396777,6868500
JNJ,2023-02-06,151.16700744628906,152.5458007288466,150.92641861546133,152.26818954257368,7021000
JNJ,2023-02-07,151.20399475097656,151.64817823548236,149.37178376703102,149.53835610369308,7310800
JNJ,2023-02-08,151.39834594726562,152.27743626009652,150.7413332848982,151.11148623548945,6054700
JNJ,2023-02-09,149.353271484375,152.4995076034581,149.04791475588965,151.41683684279636,7949500
JNJ,2023-02-10,150.0473175048828,150.63954812613596,149.3070398182352,149.69568983969273,7028000
JNJ,2023-02-13,150.60250854492188,150.66729059496097,149.1219252399963,149.28849756874763,6414700
JNJ,2023-02-14,149.94549560546875,150.8060887086783,149.68639564576648,150.5932596246133,6316000
JNJ,2023-02-15,147.4748077392578,149.8900010002472,147.40077714996838,149.86224129425005,12621800
JNJ,2023-02-16,146.4291534423828,147.73390193261648,146.13303109686925,147.19720489118168,11177000
JNJ,2023-02-17,149.48619079589844,150.1572441050878,145.9724830827053,146.3452983775046,12401900
JNJ,2023-02-21,147.25865173339844,149.44889686231596,147.15612931839703,148.79647373697202,9423900
JNJ,2023-02-22,147.0535888671875,148.0508535291086,146.67145861982826,147.72464200644663,9820200
JNJ,2023-02-23,147.0070037841797,147.80853878959957,146.01906826570934,146.98837368788793,9385100
JNJ,2023-02-24,145.36666870117188,146.18684807703917,144.65834101748095,146.00043333056135,8689700
JNJ,2023-02-27,145.0497589111328,146.23340984265852,144.53714689831477,145.81400518542407,7267100
JNJ,2023-02-28,142.8408966064453,144.71425956742846,142.6358517627412,144.443966718251,9062300
JNJ,2023-03-01,142.19781494140625,142.82226451252222,141.58268041889266,142.60789040163374,6767000
JNJ,2023-03-02,142.08596801757812,142.37489096987463,140.94890630622183,141.4335590573201,8762500
JNJ,2023-03-03,143.54922485351562,143.64241799632035,142.44943768542208,142.94340542877305,5747200
JNJ,2023-03-06,144.9845428466797,145.1429840089073,144.06185524185716,144.14573334748667,8148200
JNJ,2023-03-07,143.6144561767578,145.62761575003353,142.92477289029165,145.47848965835826,7457700
JNJ,2023-03-08,142.56130981445312,143.71700165683328,142.11393146761324,143.5119568032273,6230500
