symbol,title,published_date,sentiment
FIX,"Comfort Systems Usa Inc (FIX): Price Down $-0.46 (-0.47)% Over Past Day, Down $-0.46 (-0.47)% Over Past Hour",2021-12-27T15:19:43.000000Z,0.3612
FIX,"Zacks Industry Outlook Highlights: Meritage Homes, Toll Brothers, James Hardie Industries, Comfort Systems USA and Altair Engineering",2021-12-22T11:23:00.000000Z,0.3612
FIX,5 Construction Stocks Set to Continue Winning Streak in 2022,2021-12-21T15:39:00.000000Z,0.5267
FIX,"Peter Lynch Says Forget Tech Stocks, The Bargains Are Here: IWM Vs. VB",2023-12-13T17:05:17.000000Z,-0.2263
FIX,"Insider Sell: Director Constance Skidmore Sells 3,000 Shares of Comfort Systems USA Inc (FIX)",2023-12-12T18:06:17.000000Z,0.5719
FIX,Insider Buying: Director Rhoman Hardy Acquires Shares of Comfort Systems USA Inc,2023-12-08T16:05:37.000000Z,0.7506
FIX,Comfort Systems USA Inc (FIX) Announces Upcoming Q2 2025 Earnings Call | FIX stock news,2025-07-18T22:01:53.000000Z,0.3612
FIX,Comfort Systems USA Announces Second Quarter 2025 Conference Call and Webcast,2025-07-18T22:00:03.000000Z,0.3612
FIX,Comfort Systems USA Announces Second Quarter 2025 Conference Call and Webcast | FIX Stock News,2025-07-18T21:31:40.000000Z,0.3612
