symbol,title,published_date
AXP,American Express (AXP) Gains As Market Dips: What You Should Know,2021-12-30T23:00:20.000000Z
AXP,4 Credit Card Stocks Worth Buying This Holiday Season,2021-12-30T13:12:00.000000Z
AXP,"Buybacks are poised for a record year, but who do they help?",2021-12-30T13:02:00.000000Z
