symbol,title,published_date
DUOL,Analysts Set Duolingo Inc (NYSE:DUOL) Price Target at $167.00,2021-12-29T11:58:42.000000Z
DUOL,Alphabet was the top Big Tech stock of the year — here's why,2021-12-27T13:00:01.000000Z
DUOL,"Counterpoint Global Portfolio Buys Bill.com Holdings Inc, Affirm Holdings Inc, GoodRx Holdings Inc, Sells Skillz Inc, Spotify Technology SA, Okta Inc",2021-12-24T06:38:07.000000Z
