symbol,title,published_date
AAPL,Opinion: Selling money-making stocks in a bull market is a tough call but you’ll thank yourself when the bears take charge,2021-12-30T23:49:00.000000Z
AAPL,Stocks Drop On December 30 As Topping Pattern Near Completion,2021-12-30T23:45:53.000000Z
AAPL,International Business Machines Corp. stock outperforms competitors on strong trading day,2021-12-30T22:00:00.000000Z
