symbol,title,published_date,sentiment
AXP,American Express (AXP) Gains As Market Dips: What You Should Know,2021-12-30T23:00:20.000000Z,0.34
AXP,4 Credit Card Stocks Worth Buying This Holiday Season,2021-12-30T13:12:00.000000Z,0.7351
AXP,"Buybacks are poised for a record year, but who do they help?",2021-12-30T13:02:00.000000Z,0.6187
AXP,12 Cheapest Stocks in Warren Buffett’s Portfolio for 2024,2023-12-30T14:26:42.000000Z,0.0
AXP,Here Are All 49 Stocks Warren Buffett Holds for Berkshire Hathaway's $371 Billion Portfolio,2023-12-29T10:06:00.000000Z,0.0
AXP,American Express (AXP) Surpasses Market Returns: Some Facts Worth Knowing,2023-12-28T23:00:19.000000Z,0.2263
AXP,Trade Deal Optimism May Lead To Initial Strength On Wall Street,2025-07-21T12:48:27.000000Z,0.7717
AXP,Q2 Earnings Recap: Growth or Caution Ahead?,2025-07-21T12:28:00.000000Z,0.3818
AXP,"US Stocks Likely To Open Higher Despite Trump Administration's 'Hard Deadline' Warning For Tariffs — Verizon, Domino's Pizza Earnings In Focus - Alaska Air Gr (NYSE:ALK), American Express (NYSE:AXP)",2025-07-21T09:51:03.000000Z,-0.2741
